Tanggal,TMA Realisasi_masl,GHI_,Turbines
5/27/2015,105.59,4.7357,200.87
5/28/2015,105.54,4.985,194.48
5/29/2015,105.4,5.3844,185.30
5/30/2015,105.28,5.8862,201.33
5/31/2015,105.14,5.2039,201.23
6/1/2015,104.97,4.1628,200.87
6/2/2015,104.9,5.0976,195.72
6/3/2015,104.7,5.105,172.36
6/4/2015,104.93,4.1071,202.49
6/5/2015,105.12,4.729,201.86
6/6/2015,105.14,5.0426,200.64
6/7/2015,105.02,4.2919,199.41
6/8/2015,104.88,3.6022,200.64
6/9/2015,104.91,2.2464,170.95
6/10/2015,104.87,4.4172,163.70
6/11/2015,104.86,4.9975,157.33
6/12/2015,104.89,5.3702,163.85
6/13/2015,104.87,5.2716,188.47
6/14/2015,104.76,5.4751,202.30
6/15/2015,104.59,5.261,196.48
6/16/2015,104.43,5.1636,205.41
6/17/2015,104.31,5.2702,205.91
6/18/2015,104.19,5.5039,206.14
6/19/2015,104.08,5.5726,206.24
6/20/2015,103.95,5.2853,206.59
6/21/2015,103.75,5.4677,207.21
6/22/2015,103.56,5.5896,207.74
6/23/2015,103.49,5.6978,208.03
6/24/2015,103.7,5.9196,208.03
6/25/2015,103.53,5.7134,208.40
6/26/2015,103.38,5.713,207.90
6/27/2015,103.18,5.4168,208.60
6/28/2015,103.01,5.2961,209.62
6/29/2015,102.76,5.4218,180.25
6/30/2015,102.64,5.2944,172.29
7/1/2015,102.56,5.185,210.11
7/2/2015,102.37,5.1535,211.26
7/3/2015,102.15,5.8805,211.76
7/4/2015,101.91,5.8078,200.74
7/5/2015,101.66,5.5668,212.96
7/6/2015,101.4,5.2181,197.44
7/7/2015,101.32,5.119,211.95
7/8/2015,101.17,5.0378,185.13
7/9/2015,101.04,5.3311,212.16
7/10/2015,100.89,4.7407,212.94
7/11/2015,100.63,4.3754,213.86
7/12/2015,100.42,4.525,216.06
7/13/2015,100.18,5.6256,199.48
7/14/2015,99.89,5.1353,178.29
7/15/2015,99.71,4.7801,178.75
7/16/2015,99.61,5.3225,174.01
7/17/2015,99.46,5.7658,180.90
7/18/2015,99.42,5.7665,180.82
7/19/2015,99.32,5.5498,180.62
7/20/2015,99.23,5.2543,180.96
7/21/2015,99.14,5.16,180.28
7/22/2015,99.04,5.028,175.98
7/23/2015,99,5.0662,180.19
7/24/2015,98.95,5.3112,179.45
7/25/2015,98.83,5.5817,180.49
7/26/2015,98.67,5.6191,180.98
7/27/2015,98.49,5.761,160.24
7/28/2015,98.52,5.5476,184.05
7/29/2015,98.63,5.9011,177.74
7/30/2015,98.78,5.0354,175.87
7/31/2015,98.91,5.1137,168.96
8/1/2015,98.92,5.4468,181.68
8/2/2015,98.78,6.132,182.32
8/3/2015,98.65,6.2436,182.41
8/4/2015,98.55,5.7948,182.43
8/5/2015,98.42,5.8841,175.10
8/6/2015,98.29,5.3801,177.45
8/7/2015,98.07,5.1331,186.40
8/8/2015,97.92,4.7724,183.85
8/9/2015,97.68,4.7534,180.08
8/10/2015,97.44,5.0222,184.76
8/11/2015,97.39,5.6438,183.79
8/12/2015,97.29,4.7623,183.18
8/13/2015,97.12,5.4994,182.50
8/14/2015,97.18,5.0112,183.44
8/15/2015,97.31,5.6318,183.29
8/16/2015,97.13,6.0974,183.11
8/17/2015,97,5.9734,183.35
8/18/2015,96.81,5.9758,182.68
8/19/2015,96.77,5.5776,182.76
8/20/2015,96.67,5.8078,183.32
8/21/2015,96.51,5.9981,183.51
8/22/2015,96.35,5.9537,201.10
8/23/2015,96.11,5.7516,185.81
8/24/2015,95.86,6.2215,184.90
8/25/2015,95.73,6.0523,185.57
8/26/2015,95.61,5.8819,195.11
8/27/2015,95.47,6.1476,195.68
8/28/2015,95.31,5.8862,192.77
8/29/2015,95.23,6.3408,193.92
8/30/2015,94.96,6.5201,196.37
8/31/2015,94.76,6.475,193.59
9/1/2015,94.74,6.445,184.53
9/2/2015,94.62,6.5827,178.25
9/3/2015,94.44,6.281,183.64
9/4/2015,94.25,6.3134,185.18
9/5/2015,94.12,6.119,180.00
9/6/2015,93.94,6.6286,176.97
9/7/2015,93.8,6.541,179.12
9/8/2015,93.68,6.2786,178.80
9/9/2015,93.49,6.2659,165.86
9/10/2015,93.28,5.797,161.67
9/11/2015,93.1,6.3002,162.53
9/12/2015,93.04,5.8368,163.84
9/13/2015,92.88,6.1354,163.61
9/14/2015,92.64,5.5411,165.56
9/15/2015,92.58,5.4317,167.52
9/16/2015,92.48,5.1211,166.68
9/17/2015,92.4,5.8114,167.08
9/18/2015,92.34,6.4757,165.33
9/19/2015,92.32,6.57,163.40
9/20/2015,92.16,6.0226,165.21
9/21/2015,91.97,5.7722,163.53
9/22/2015,91.92,6.4358,162.39
9/23/2015,91.9,6.761,163.48
9/24/2015,91.83,6.5954,163.70
9/25/2015,91.78,6.192,162.96
9/26/2015,91.85,5.6573,163.19
9/27/2015,91.73,5.465,163.33
9/28/2015,91.5,4.8991,163.29
9/29/2015,91.52,5.8812,162.13
9/30/2015,91.53,6.3053,156.89
10/1/2015,91.45,6.109,151.76
10/2/2015,91.28,5.5793,152.05
10/3/2015,91.15,6.2736,151.94
10/4/2015,90.91,6.1174,151.50
10/5/2015,90.67,5.9311,151.34
10/6/2015,90.64,5.7082,149.39
10/7/2015,90.63,4.8948,142.13
10/8/2015,90.61,5.5418,142.96
10/9/2015,90.57,5.9369,142.64
10/10/2015,90.51,6.3782,141.81
10/11/2015,90.43,6.4104,141.93
10/12/2015,90.35,5.682,143.12
10/13/2015,90.28,5.3861,143.53
10/14/2015,90.22,6.1358,143.82
10/15/2015,89.99,6.6487,144.35
10/16/2015,89.87,6.1066,130.56
10/17/2015,89.81,6.817,119.23
10/18/2015,89.65,5.9515,124.93
10/19/2015,89.46,5.9532,123.39
10/20/2015,89.45,5.7528,121.75
10/21/2015,89.4,5.8922,121.09
10/22/2015,89.33,5.7835,123.07
10/23/2015,89.21,4.1369,123.36
10/24/2015,89.07,5.2142,121.62
10/25/2015,88.94,5.629,121.76
10/26/2015,88.82,5.3738,121.72
10/27/2015,88.75,5.4998,118.80
10/28/2015,88.55,5.7348,119.17
10/29/2015,88.35,5.4377,118.24
10/30/2015,88.15,5.627,117.29
10/31/2015,87.99,5.7194,117.43
11/1/2015,87.74,5.5987,116.72
11/2/2015,87.58,6.1951,114.55
11/3/2015,87.38,6.0552,117.17
11/4/2015,87.18,5.9467,117.03
11/5/2015,86.96,5.717,122.34
11/6/2015,86.75,5.154,116.85
11/7/2015,86.6,4.1074,110.02
11/8/2015,86.54,5.0628,103.02
11/9/2015,86.49,5.6537,102.52
11/10/2015,86.51,5.3268,103.46
11/11/2015,86.8,5.3333,101.67
11/12/2015,86.99,5.3028,102.54
11/13/2015,87.4,4.8293,102.66
11/14/2015,87.85,5.771,99.46
11/15/2015,88.06,6.1212,99.90
11/16/2015,88.1,5.1394,83.91
11/17/2015,88.46,4.7827,101.29
11/18/2015,88.84,6.0197,102.83
11/19/2015,89.39,4.1546,90.54
11/20/2015,89.46,5.8234,101.93
11/21/2015,89.67,5.6426,101.72
11/22/2015,89.67,5.027,101.71
11/23/2015,89.7,5.887,102.82
11/24/2015,90.06,5.1691,101.24
11/25/2015,90.22,5.7972,101.63
11/26/2015,90.42,5.5087,101.20
11/27/2015,90.77,4.3639,101.74
11/28/2015,90.9,5.7638,101.11
11/29/2015,90.88,2.4943,101.10
11/30/2015,90.89,5.9318,101.03
12/1/2015,90.99,4.9049,101.21
12/2/2015,91.2,5.7235,99.86
12/3/2015,91.32,4.1575,101.92
12/4/2015,91.46,5.345,105.13
12/5/2015,91.46,4.8996,96.27
12/6/2015,91.44,5.2889,107.67
12/7/2015,91.29,5.4218,108.54
12/8/2015,91.73,3.5244,105.11
12/9/2015,91.88,6.2678,107.03
12/10/2015,91.76,5.717,106.79
12/11/2015,91.97,4.7906,108.18
12/12/2015,92.12,3.1339,108.27
12/13/2015,92.21,5.4036,108.38
12/14/2015,92.4,3.2532,112.70
12/15/2015,92.83,4.427,119.08
12/16/2015,93.09,3.0756,116.89
12/17/2015,93.2,3.2918,104.46
12/18/2015,93.42,4.5377,105.87
12/19/2015,93.67,4.9946,104.17
12/20/2015,93.68,4.3896,105.91
12/21/2015,93.85,4.8737,105.23
12/22/2015,94.09,5.8661,108.38
12/23/2015,94.23,5.9225,108.41
12/24/2015,94.3,5.6664,109.03
12/25/2015,94.25,5.9287,110.79
12/26/2015,94.23,5.5361,112.36
12/27/2015,94.21,5.2294,117.49
12/28/2015,94.1,5.2219,119.31
12/29/2015,94.29,5.4235,118.64
12/30/2015,94.47,5.4554,116.59
12/31/2015,94.36,4.2977,116.03
1/1/2016,94.25,5.8006,122.86
1/2/2016,94.34,4.3728,120.56
1/3/2016,94.24,6.2381,119.58
1/4/2016,94.17,4.981,112.64
1/5/2016,94.17,4.535,102.46
1/6/2016,94.54,5.5121,103.16
1/7/2016,94.93,6.7754,101.32
1/8/2016,95.3,6.8321,113.62
1/9/2016,95.59,6.0125,131.39
1/10/2016,95.84,5.4958,135.58
1/11/2016,95.77,5.9981,135.65
1/12/2016,95.97,4.7894,135.03
1/13/2016,96.13,5.1804,134.91
1/14/2016,96.19,5.7082,136.13
1/15/2016,96.22,4.9183,136.36
1/16/2016,96.14,5.183,142.92
1/17/2016,96.03,5.5802,137.46
1/18/2016,95.88,4.806,136.94
1/19/2016,95.92,5.5404,137.08
1/20/2016,95.8,3.4498,149.34
1/21/2016,95.71,2.9386,158.08
1/22/2016,95.55,3.6101,151.22
1/23/2016,95.5,2.7552,160.24
1/24/2016,95.3,3.5309,156.97
1/25/2016,95.11,3.1886,140.09
1/26/2016,95.09,5.0669,152.03
1/27/2016,95.09,5.4826,149.48
1/28/2016,95.11,5.0587,152.04
1/29/2016,95.08,6.5035,145.06
1/30/2016,95.08,4.4676,133.93
1/31/2016,94.94,3.9139,136.07
2/1/2016,94.77,3.7224,139.53
2/2/2016,94.79,2.6069,131.62
2/3/2016,94.97,4.5514,123.40
2/4/2016,95.03,3.515,122.38
2/5/2016,95.06,4.465,123.04
2/6/2016,95.14,5.0364,123.34
2/7/2016,95.09,4.6423,122.80
2/8/2016,95.13,4.6968,121.21
2/9/2016,95.13,4.7417,119.73
2/10/2016,95.25,3.1673,109.53
2/11/2016,95.27,2.9916,101.07
2/12/2016,95.36,3.522,103.51
2/13/2016,95.64,4.3582,99.88
2/14/2016,95.78,5.2999,100.59
2/15/2016,95.86,5.3969,100.90
2/16/2016,96.15,3.6382,100.61
2/17/2016,96.31,3.9461,100.15
2/18/2016,96.41,5.4228,101.45
2/19/2016,96.55,5.515,100.72
2/20/2016,96.66,4.5019,100.53
2/21/2016,96.64,4.032,101.28
2/22/2016,96.64,4.5034,102.62
2/23/2016,96.83,5.1864,102.48
2/24/2016,97.09,3.5342,101.68
2/25/2016,97.23,3.143,103.16
2/26/2016,97.45,4.6901,95.22
2/27/2016,97.7,4.8305,92.33
2/28/2016,97.83,2.1941,87.69
2/29/2016,97.92,2.7511,88.49
3/1/2016,98.34,3.5609,90.95
3/2/2016,98.58,2.795,92.15
3/3/2016,98.84,4.8233,92.02
3/4/2016,99.04,5.0335,92.52
3/5/2016,99.23,4.0994,91.01
3/6/2016,99.34,4.8509,91.94
3/7/2016,99.42,6.1966,92.16
3/8/2016,99.82,5.1269,85.93
3/9/2016,100.23,5.7758,100.37
3/10/2016,100.24,5.6726,99.69
3/11/2016,100.56,4.5406,99.64
3/12/2016,100.85,5.6808,101.40
3/13/2016,101.13,6.0134,98.83
3/14/2016,101.24,3.8933,101.27
3/15/2016,101.46,5.7809,100.93
3/16/2016,101.8,5.035,89.67
3/17/2016,102.2,5.7653,90.60
3/18/2016,102.58,5.4814,90.35
3/19/2016,102.92,4.8319,90.30
3/20/2016,103.1,4.781,89.27
3/21/2016,103.21,4.2173,93.08
3/22/2016,103.57,4.6085,106.71
3/23/2016,103.91,4.2012,123.24
3/24/2016,104.24,5.0647,128.81
3/25/2016,104.62,5.058,192.44
3/26/2016,104.67,4.3471,185.33
3/27/2016,104.68,6.2878,191.70
3/28/2016,104.68,5.8248,190.22
3/29/2016,105.01,5.0604,159.95
3/30/2016,105.4,2.729,194.07
3/31/2016,105.65,3.4951,174.74
4/1/2016,105.89,4.992,196.15
4/2/2016,106.21,5.2596,196.79
4/3/2016,106.45,5.6686,197.48
4/4/2016,106.5,5.9009,167.06
4/5/2016,106.78,4.9358,156.23
4/6/2016,106.99,5.3407,190.31
4/7/2016,107.19,5.3006,190.50
4/8/2016,107.38,5.3621,215.70
4/9/2016,107.46,5.1677,236.12
4/10/2016,107.34,3.8784,231.27
4/11/2016,107.11,5.1679,206.16
4/12/2016,107.34,4.8278,222.77
4/13/2016,107.46,4.817,207.15
4/14/2016,107.56,4.9752,222.69
4/15/2016,107.59,3.3974,239.91
4/16/2016,107.51,5.2807,239.45
4/17/2016,107.37,4.2677,239.26
4/18/2016,107.05,5.867,220.78
4/19/2016,107.17,4.901,242.44
4/20/2016,107.18,4.638,244.06
4/21/2016,107.39,4.9555,242.13
4/22/2016,107.59,5.0508,240.04
4/23/2016,107.62,5.0366,244.63
4/24/2016,107.37,5.231,244.01
4/25/2016,107.15,4.8972,225.99
4/26/2016,107.34,2.5344,238.40
4/27/2016,107.46,5.0954,223.04
4/28/2016,107.71,4.4292,233.39
4/29/2016,107.82,4.735,226.82
4/30/2016,107.71,4.657,238.86
5/1/2016,107.37,4.0956,197.60
5/2/2016,107.16,4.8319,217.91
5/3/2016,107.33,4.8151,236.76
5/4/2016,107.39,5.2334,208.25
5/5/2016,107.42,3.6106,205.77
5/6/2016,107.31,4.7568,186.21
5/7/2016,107.2,4.4909,197.14
5/8/2016,107.16,4.4258,223.27
5/9/2016,107.04,4.6956,207.28
5/10/2016,107.25,5.1178,235.31
5/11/2016,107.31,4.7849,234.49
5/12/2016,107.41,5.015,224.33
5/13/2016,107.43,5.4389,221.25
5/14/2016,107.46,4.0282,238.74
5/15/2016,107.41,5.4329,239.18
5/16/2016,107.16,3.475,238.68
5/17/2016,107.16,4.1863,231.78
5/18/2016,107.04,5.291,219.81
5/19/2016,107.2,5.075,237.17
5/20/2016,107.4,4.889,240.02
5/21/2016,107.44,4.2166,222.96
5/22/2016,107.41,3.9043,239.09
5/23/2016,107.24,4.4201,220.53
5/24/2016,107.58,4.7894,202.25
5/25/2016,107.78,4.699,211.25
5/26/2016,107.66,4.5463,192.24
5/27/2016,107.53,2.4996,180.44
5/28/2016,107.4,4.6939,166.03
5/29/2016,107.39,1.9721,186.93
5/30/2016,107.24,3.7342,195.19
5/31/2016,107.25,4.266,233.79
6/1/2016,107.22,4.5893,234.80
6/2/2016,107.24,4.7093,234.82
6/3/2016,107.22,4.3505,234.64
6/4/2016,107.21,5.2394,226.69
6/5/2016,107.05,3.1294,234.98
6/6/2016,106.77,4.7201,233.68
6/7/2016,106.68,5.075,231.35
6/8/2016,106.79,4.3745,211.45
6/9/2016,106.96,4.0954,239.31
6/10/2016,107.12,4.5972,238.04
6/11/2016,107.21,5.0438,237.86
6/12/2016,107.29,5.0621,237.58
6/13/2016,107.22,4.303,220.13
6/14/2016,107.24,3.4493,234.04
6/15/2016,107.2,2.388,207.44
6/16/2016,107.13,4.5847,240.44
6/17/2016,107.07,4.2588,237.84
6/18/2016,107.06,1.8029,240.31
6/19/2016,107.13,3.5609,240.23
6/20/2016,107.08,3.8882,241.20
6/21/2016,107.16,5.1528,239.30
6/22/2016,107.22,4.4654,229.76
6/23/2016,107.29,4.6668,239.91
6/24/2016,107.43,5.0426,236.69
6/25/2016,107.38,4.5689,218.52
6/26/2016,107.35,4.6294,229.62
6/27/2016,107.19,4.0637,221.55
6/28/2016,107.08,3.7169,243.32
6/29/2016,106.95,4.1587,243.13
6/30/2016,106.86,4.9418,234.86
7/1/2016,106.77,4.8041,229.09
7/2/2016,106.73,5.1643,242.81
7/3/2016,106.67,4.6133,230.11
7/4/2016,106.74,5.2426,242.45
7/5/2016,106.65,5.1228,242.73
7/6/2016,106.57,5.6215,214.88
7/7/2016,106.5,4.8943,157.27
7/8/2016,106.48,5.3616,215.51
7/9/2016,106.36,4.6968,223.23
7/10/2016,106.28,3.3322,233.26
7/11/2016,106.13,4.9558,238.23
7/12/2016,106.03,4.1141,243.44
7/13/2016,105.97,4.6469,223.92
7/14/2016,105.85,4.6272,239.81
7/15/2016,105.76,5.0167,243.05
7/16/2016,105.64,4.3049,243.36
7/17/2016,105.49,4.0034,233.79
7/18/2016,105.36,4.9531,247.04
7/19/2016,105.39,4.5506,246.28
7/20/2016,105.47,2.8949,236.62
7/21/2016,105.45,5.1982,245.60
7/22/2016,105.65,4.2624,236.40
7/23/2016,105.84,5.0558,244.71
7/24/2016,105.81,5.3678,245.07
7/25/2016,105.76,5.0047,244.53
7/26/2016,105.95,5.8349,244.46
7/27/2016,106.07,5.6299,231.65
7/28/2016,106.27,4.9978,236.34
7/29/2016,106.45,5.268,231.04
7/30/2016,106.59,5.0882,237.94
7/31/2016,106.56,5.6218,229.68
8/1/2016,106.51,5.3563,241.58
8/2/2016,106.53,5.863,243.06
8/3/2016,106.47,5.796,228.27
8/4/2016,106.44,5.411,241.78
8/5/2016,106.31,5.485,242.55
8/6/2016,106.13,5.5524,240.84
8/7/2016,105.86,4.5574,237.09
8/8/2016,105.58,3.7054,239.75
8/9/2016,105.49,4.5401,244.50
8/10/2016,105.34,6.0506,224.37
8/11/2016,105.25,5.7163,210.97
8/12/2016,105.16,5.0114,211.08
8/13/2016,105.09,3.6353,210.84
8/14/2016,104.95,3.659,211.16
8/15/2016,104.76,4.2859,212.14
8/16/2016,104.66,3.3718,212.22
8/17/2016,104.58,5.4818,212.05
8/18/2016,104.47,4.3337,207.46
8/19/2016,104.5,5.7101,213.01
8/20/2016,104.4,5.3794,212.80
8/21/2016,104.42,5.093,202.93
8/22/2016,104.32,5.1142,213.80
8/23/2016,104.32,5.143,235.27
8/24/2016,104.28,4.8518,232.42
8/25/2016,104.17,4.3766,251.32
8/26/2016,104.05,4.7791,251.96
8/27/2016,103.9,5.0323,253.97
8/28/2016,103.83,4.9786,254.07
8/29/2016,103.64,4.4518,250.36
8/30/2016,103.55,4.8542,252.55
8/31/2016,103.57,4.8178,238.95
9/1/2016,103.51,5.4494,258.39
9/2/2016,103.58,5.4665,254.81
9/3/2016,103.53,5.5308,255.83
9/4/2016,103.65,5.3302,252.98
9/5/2016,103.48,5.9297,258.37
9/6/2016,103.55,5.7053,255.18
9/7/2016,103.67,5.2586,246.39
9/8/2016,103.8,3.809,257.94
9/9/2016,104.01,4.8362,257.71
9/10/2016,104.13,5.1876,252.33
9/11/2016,104.2,5.6335,256.31
9/12/2016,104.29,6.101,241.86
9/13/2016,104.44,5.9297,228.09
9/14/2016,104.75,5.1348,246.93
9/15/2016,104.8,5.0604,252.03
9/16/2016,104.81,4.2533,234.40
9/17/2016,104.79,3.9564,200.27
9/18/2016,104.71,5.1874,185.46
9/19/2016,104.67,5.094,202.74
9/20/2016,104.64,5.3023,206.42
9/21/2016,104.66,4.1393,200.43
9/22/2016,104.67,4.2994,174.34
9/23/2016,104.65,4.0855,207.94
9/24/2016,104.63,4.7645,206.00
9/25/2016,104.67,5.43,159.05
9/26/2016,104.74,5.3388,187.30
9/27/2016,104.76,4.739,198.24
9/28/2016,105,4.4285,195.78
9/29/2016,105.2,5.3398,180.00
9/30/2016,105.4,3.6612,178.50
10/1/2016,105.45,5.8387,207.93
10/2/2016,105.33,3.3852,203.78
10/3/2016,105.12,4.5698,193.85
10/4/2016,104.98,3.7442,179.72
10/5/2016,104.88,5.1715,196.46
10/6/2016,104.82,5.1516,207.65
10/7/2016,104.72,5.7295,203.87
10/8/2016,104.59,1.6951,208.02
10/9/2016,104.56,4.5792,209.28
10/10/2016,104.63,3.8626,210.63
10/11/2016,104.67,4.2146,205.79
10/12/2016,104.87,2.4804,209.26
10/13/2016,104.96,4.301,210.03
10/14/2016,104.88,4.5122,208.83
10/15/2016,104.84,4.8418,204.59
10/16/2016,104.84,5.7,194.40
10/17/2016,104.77,5.898,205.89
10/18/2016,104.77,5.609,209.43
10/19/2016,104.74,5.8862,183.13
10/20/2016,104.78,4.8794,171.87
10/21/2016,104.89,4.7045,224.44
10/22/2016,104.89,4.2118,245.40
10/23/2016,105.02,1.2917,248.58
10/24/2016,105.04,5.148,244.75
10/25/2016,105.17,5.1715,250.91
10/26/2016,105.29,5.4338,236.27
10/27/2016,105.36,4.3495,254.75
10/28/2016,105.42,3.359,255.28
10/29/2016,105.4,5.179,223.26
10/30/2016,105.53,5.4187,195.24
10/31/2016,105.62,5.221,207.78
11/1/2016,105.78,4.7551,242.99
11/2/2016,105.89,4.1419,244.55
11/3/2016,105.88,4.0894,251.74
11/4/2016,105.88,4.621,251.11
11/5/2016,105.99,5.2966,232.45
11/6/2016,106.1,5.6647,198.30
11/7/2016,106.11,5.2363,242.02
11/8/2016,106.23,4.4114,237.00
11/9/2016,106.4,5.6018,203.76
11/10/2016,106.57,5.8428,194.85
11/11/2016,106.93,5.0148,199.27
11/12/2016,107.34,5.3232,213.55
11/13/2016,107.75,4.0661,222.88
11/14/2016,107.86,4.9212,239.87
11/15/2016,107.94,3.8575,240.93
11/16/2016,108.02,5.8488,218.01
11/17/2016,107.9,5.8363,226.87
11/18/2016,107.86,5.0791,229.83
11/19/2016,107.82,6.0065,230.78
11/20/2016,107.77,5.0647,228.76
11/21/2016,107.68,3.4174,199.30
11/22/2016,107.61,4.8269,225.39
11/23/2016,107.56,5.2195,208.01
11/24/2016,107.68,4.2187,234.18
11/25/2016,107.7,4.1695,223.61
11/26/2016,107.69,5.129,227.41
11/27/2016,107.68,4.9063,242.75
11/28/2016,107.59,3.9823,237.86
11/29/2016,107.62,3.0298,243.06
11/30/2016,107.39,2.826,210.22
12/1/2016,107.26,5.2042,244.20
12/2/2016,107.33,3.5503,244.59
12/3/2016,107.44,4.7038,244.30
12/4/2016,107.58,4.2576,244.25
12/5/2016,107.45,4.4131,244.89
12/6/2016,107.45,4.8977,240.30
12/7/2016,107.61,3.395,216.81
12/8/2016,107.68,5.3381,243.79
12/9/2016,107.72,5.5416,245.51
12/10/2016,107.79,5.7694,245.15
12/11/2016,107.48,4.3978,225.59
12/12/2016,107.19,5.6256,204.60
12/13/2016,107,4.7568,205.36
12/14/2016,107.15,4.2259,203.48
12/15/2016,107.26,5.4041,224.07
12/16/2016,107.34,5.1062,246.56
12/17/2016,107.4,4.0505,241.22
12/18/2016,107.29,5.4859,249.63
12/19/2016,107,4.5994,249.82
12/20/2016,107.06,6.5304,249.74
12/21/2016,107.01,6.0542,236.18
12/22/2016,107.08,6.0946,234.63
12/23/2016,107.06,5.9662,213.21
12/24/2016,107.07,5.1475,248.82
12/25/2016,106.86,4.6889,250.05
12/26/2016,106.59,5.0246,242.22
12/27/2016,106.48,4.4455,245.75
12/28/2016,106.23,5.1389,252.02
12/29/2016,105.95,4.531,244.21
12/30/2016,105.74,4.0464,249.89
12/31/2016,105.66,5.4766,254.55
1/1/2017,105.41,6.1418,248.33
1/2/2017,105.22,6.4495,246.43
1/3/2017,105.12,5.3402,252.16
1/4/2017,105.2,3.913,250.81
1/5/2017,105.16,4.4122,252.02
1/6/2017,105.05,5.0146,254.46
1/7/2017,105.01,5.5318,255.97
1/8/2017,104.78,6.0024,248.21
1/9/2017,104.51,4.1038,258.13
1/10/2017,104.42,4.3666,258.09
1/11/2017,104.29,5.6959,240.56
1/12/2017,104.17,5.9904,257.81
1/13/2017,104.21,4.5293,257.02
1/14/2017,104.25,3.8359,258.76
1/15/2017,104.13,4.2053,258.72
1/16/2017,103.86,4.4218,260.40
1/17/2017,103.76,4.4969,260.39
1/18/2017,103.68,5.7014,253.22
1/19/2017,103.62,6.1349,256.91
1/20/2017,103.64,6.2374,258.68
1/21/2017,103.66,5.8042,258.85
1/22/2017,103.59,5.3297,250.50
1/23/2017,103.35,5.1953,259.72
1/24/2017,103.35,5.207,260.60
1/25/2017,103.34,4.721,223.10
1/26/2017,103.33,3.9542,251.88
1/27/2017,103.17,3.1896,261.20
1/28/2017,102.97,3.3403,258.88
1/29/2017,102.66,3.7248,227.36
1/30/2017,102.51,4.003,233.86
1/31/2017,102.31,3.703,261.33
2/1/2017,102.06,3.7049,260.08
2/2/2017,101.85,3.9036,261.86
2/3/2017,101.64,3.8184,246.24
2/4/2017,101.47,5.2639,209.46
2/5/2017,101.32,5.8747,239.12
2/6/2017,101.06,5.1367,207.31
2/7/2017,100.93,4.8175,206.72
2/8/2017,100.79,3.8486,179.92
2/9/2017,100.65,2.713,166.01
2/10/2017,100.53,2.6633,165.89
2/11/2017,100.45,1.4957,166.35
2/12/2017,100.49,2.4266,166.62
2/13/2017,100.6,4.8211,166.73
2/14/2017,100.69,4.0548,166.06
2/15/2017,100.76,4.7172,165.78
2/16/2017,100.93,4.4719,166.78
2/17/2017,101,5.1259,167.15
2/18/2017,101.19,2.947,166.49
2/19/2017,101.38,2.5507,165.39
2/20/2017,101.46,1.7273,165.71
2/21/2017,101.62,3.8158,195.45
2/22/2017,101.78,5.6122,205.71
2/23/2017,101.93,5.4274,212.24
2/24/2017,102.06,5.0242,203.43
2/25/2017,102.22,4.4494,183.13
2/26/2017,102.63,5.7067,190.86
2/27/2017,102.6,5.2889,184.58
2/28/2017,102.9,4.9711,189.58
3/1/2017,103.21,4.7654,193.93
3/2/2017,103.54,5.207,226.42
3/3/2017,103.75,5.3777,240.85
3/4/2017,104.04,4.7554,251.51
3/5/2017,104.14,5.8183,251.72
3/6/2017,104.09,5.1972,255.01
3/7/2017,104.24,3.3511,255.22
3/8/2017,104.45,5.6033,244.33
3/9/2017,104.68,6.061,245.85
3/10/2017,104.85,5.0923,253.94
3/11/2017,105.09,5.676,252.69
3/12/2017,105.32,5.611,246.29
3/13/2017,105.36,6.0163,248.54
3/14/2017,105.41,5.1413,252.21
3/15/2017,105.16,5.0119,239.72
3/16/2017,105.06,5.3441,250.50
3/17/2017,104.98,5.587,254.11
3/18/2017,104.98,3.1061,255.32
3/19/2017,104.83,5.6878,254.50
3/20/2017,104.68,4.1976,254.89
3/21/2017,104.62,4.3889,253.26
3/22/2017,104.68,3.8419,232.03
3/23/2017,104.88,3.2597,251.96
3/24/2017,104.97,5.994,238.17
3/25/2017,105.02,4.265,255.07
3/26/2017,104.97,3.5304,254.59
3/27/2017,104.84,5.3587,249.50
3/28/2017,104.88,5.8562,254.45
3/29/2017,104.77,5.155,247.74
3/30/2017,104.74,5.3803,254.67
3/31/2017,104.78,3.6398,254.57
4/1/2017,104.82,4.3097,254.21
4/2/2017,104.7,4.8043,255.25
4/3/2017,104.54,4.0094,254.36
4/4/2017,104.5,5.1864,252.73
4/5/2017,104.54,5.0731,229.76
4/6/2017,104.62,4.7741,222.03
4/7/2017,104.68,4.4762,255.60
4/8/2017,104.81,4.4249,259.80
4/9/2017,104.88,5.1542,260.19
4/10/2017,104.81,5.7406,258.89
4/11/2017,105,4.7129,259.25
4/12/2017,105.11,4.9934,242.81
4/13/2017,105.11,4.7774,263.61
4/14/2017,105.12,4.6754,259.18
4/15/2017,105.08,5.3222,265.48
4/16/2017,105.06,4.6034,239.92
4/17/2017,105.08,5.365,217.77
4/18/2017,105.27,5.1581,228.78
4/19/2017,105.38,4.9956,257.41
4/20/2017,105.5,5.5627,256.69
4/21/2017,105.71,4.5408,254.57
4/22/2017,105.85,4.7102,261.82
4/23/2017,105.86,4.2586,263.07
4/24/2017,105.84,5.016,264.10
4/25/2017,105.83,5.2121,257.33
4/26/2017,106.05,3.8796,251.25
4/27/2017,106.06,4.6764,241.44
4/28/2017,106.23,4.633,248.06
4/29/2017,106.4,5.5034,232.91
